"","workerid","kind","predicate1","predicate2","combined_predicate","quantifier","coordination","response","memory_fail","slider_fail","bad_expln","n_correct"
"230",8,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.13,FALSE,FALSE,FALSE,9
"231",8,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.13,FALSE,FALSE,FALSE,9
"232",8,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","vp",0.13,FALSE,FALSE,FALSE,9
"233",8,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",0.72,FALSE,FALSE,FALSE,9
"234",8,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","vp",0.47,FALSE,FALSE,FALSE,9
"235",8,"chocolate","is brown","is white","is brown and white","most","vp",0.11,FALSE,FALSE,FALSE,9
"236",8,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.61,FALSE,FALSE,FALSE,9
"237",8,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.87,FALSE,FALSE,FALSE,9
"238",8,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.44,FALSE,FALSE,FALSE,9
"239",8,"cats","live as pets","live in the wild","live as pets and live in the wild","most","vp",0.17,FALSE,FALSE,FALSE,9
"240",8,"rice","is white","is brown","is white and brown","all","vp",0.09,FALSE,FALSE,FALSE,9
"241",12,"spiders that weave webs","are young","are old","are young and old","most","vp",0.25,FALSE,FALSE,FALSE,10
"242",12,"cars","have gas engines","have electric engines","have gas engines and electric engines","all","vp",0.07,FALSE,FALSE,FALSE,10
"243",12,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.35,FALSE,FALSE,FALSE,10
"244",12,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",0.53,FALSE,FALSE,FALSE,10
"245",12,"bears","live in forests","live in tundras","live in forests and tundras","generic","vp",0.64,FALSE,FALSE,FALSE,10
"246",12,"clouds","are white","are gray","are white and gray","most","vp",0.25,FALSE,FALSE,FALSE,10
"247",12,"chocolate","is brown","is white","is brown and white","all","vp",0,FALSE,FALSE,FALSE,10
"248",12,"beans","are black","are brown","are black and brown","generic","vp",0.65,FALSE,FALSE,FALSE,10
"249",12,"theaters","show movies","show plays","show movies and plays","all","vp",0.84,FALSE,FALSE,FALSE,10
"250",12,"raisins","are purple","are golden","are purple and golden","generic","vp",0.26,FALSE,FALSE,FALSE,10
"251",12,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","vp",0.34,FALSE,FALSE,FALSE,10
"252",12,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.69,FALSE,FALSE,FALSE,10
"253",12,"artists","create paintings","create sculptures","create paintings and sculptures","all","vp",0.34,FALSE,FALSE,FALSE,10
"254",12,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","vp",0.74,FALSE,FALSE,FALSE,10
"255",12,"cats","live as pets","live in the wild","live as pets and live in the wild","generic","vp",0.73,FALSE,FALSE,FALSE,10
"256",12,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.5,FALSE,FALSE,FALSE,10
"257",12,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.32,FALSE,FALSE,FALSE,10
"258",12,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",0.29,FALSE,FALSE,FALSE,10
"259",12,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","vp",0,FALSE,FALSE,FALSE,10
"260",12,"grapes","are purple","are green","are purple and green","all","vp",0.57,FALSE,FALSE,FALSE,10
"261",12,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","vp",1,FALSE,FALSE,FALSE,10
"262",12,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.63,FALSE,FALSE,FALSE,10
"263",12,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",0.71,FALSE,FALSE,FALSE,10
"264",12,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","vp",0.52,FALSE,FALSE,FALSE,10
"265",12,"rice","is white","is brown","is white and brown","all","vp",0.21,FALSE,FALSE,FALSE,10
"266",12,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","vp",0.03,FALSE,FALSE,FALSE,10
"267",12,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","vp",0,FALSE,FALSE,FALSE,10
"268",12,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","vp",0.16,FALSE,FALSE,FALSE,10
"269",12,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",0.21,FALSE,FALSE,FALSE,10
"270",12,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",1,FALSE,FALSE,FALSE,10
"271",13,"clouds","are white","are gray","are white and gray","generic","vp",0.32,FALSE,FALSE,FALSE,10
"272",13,"rice","is white","is brown","is white and brown","most","vp",0.38,FALSE,FALSE,FALSE,10
"273",13,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.32,FALSE,FALSE,FALSE,10
"274",13,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.59,FALSE,FALSE,FALSE,10
"275",13,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","all","vp",0.27,FALSE,FALSE,FALSE,10
"276",13,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","generic","vp",0.63,FALSE,FALSE,FALSE,10
"277",13,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","all","vp",0.2,FALSE,FALSE,FALSE,10
"278",13,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","vp",0.26,FALSE,FALSE,FALSE,10
"279",13,"artists","create paintings","create sculptures","create paintings and sculptures","generic","vp",0.72,FALSE,FALSE,FALSE,10
"280",13,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","all","vp",0.16,FALSE,FALSE,FALSE,10
"281",13,"raisins","are purple","are golden","are purple and golden","all","vp",0.16,FALSE,FALSE,FALSE,10
"282",13,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","vp",0.74,FALSE,FALSE,FALSE,10
"283",13,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",0.54,FALSE,FALSE,FALSE,10
"284",13,"chocolate","is brown","is white","is brown and white","all","vp",0.17,FALSE,FALSE,FALSE,10
"285",13,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","vp",0.2,FALSE,FALSE,FALSE,10
"286",13,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","vp",0.19,FALSE,FALSE,FALSE,10
"287",13,"spiders that weave webs","are young","are old","are young and old","generic","vp",0.19,FALSE,FALSE,FALSE,10
"288",13,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","vp",0.53,FALSE,FALSE,FALSE,10
"289",13,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","vp",0.3,FALSE,FALSE,FALSE,10
"290",13,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",0.21,FALSE,FALSE,FALSE,10
"291",13,"beans","are black","are brown","are black and brown","most","vp",0.67,FALSE,FALSE,FALSE,10
"292",13,"theaters","show movies","show plays","show movies and plays","all","vp",0.51,FALSE,FALSE,FALSE,10
"293",13,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.68,FALSE,FALSE,FALSE,10
"294",13,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.47,FALSE,FALSE,FALSE,10
"295",13,"cats","live as pets","live in the wild","live as pets and live in the wild","all","vp",0.09,FALSE,FALSE,FALSE,10
"296",13,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","vp",0.54,FALSE,FALSE,FALSE,10
"297",13,"grapes","are purple","are green","are purple and green","all","vp",0.7,FALSE,FALSE,FALSE,10
"298",13,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.16,FALSE,FALSE,FALSE,10
"299",13,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",0.35,FALSE,FALSE,FALSE,10
"300",13,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","vp",0.58,FALSE,FALSE,FALSE,10
"301",14,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","all","vp",0.21,FALSE,FALSE,FALSE,10
"302",14,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","vp",0.84,FALSE,FALSE,FALSE,10
"303",14,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.73,FALSE,FALSE,FALSE,10
"304",14,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","generic","vp",0.62,FALSE,FALSE,FALSE,10
"305",14,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.23,FALSE,FALSE,FALSE,10
"306",14,"clouds","are white","are gray","are white and gray","generic","vp",0.75,FALSE,FALSE,FALSE,10
"307",14,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.57,FALSE,FALSE,FALSE,10
"308",14,"raisins","are purple","are golden","are purple and golden","most","vp",0.69,FALSE,FALSE,FALSE,10
"309",14,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",0.3,FALSE,FALSE,FALSE,10
"310",14,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","vp",0.6,FALSE,FALSE,FALSE,10
"311",14,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",0.29,FALSE,FALSE,FALSE,10
"312",14,"artists","create paintings","create sculptures","create paintings and sculptures","all","vp",0.79,FALSE,FALSE,FALSE,10
"313",14,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","vp",0.85,FALSE,FALSE,FALSE,10
"314",14,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","all","vp",0.84,FALSE,FALSE,FALSE,10
"315",14,"beans","are black","are brown","are black and brown","most","vp",0.81,FALSE,FALSE,FALSE,10
"316",14,"Iowa farmers","grow corn","grow soy","grow corn and soy","all","vp",0.78,FALSE,FALSE,FALSE,10
"317",14,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",0.81,FALSE,FALSE,FALSE,10
"318",14,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","vp",0.72,FALSE,FALSE,FALSE,10
"319",14,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","all","vp",0.73,FALSE,FALSE,FALSE,10
"320",14,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.31,FALSE,FALSE,FALSE,10
"321",14,"chocolate","is brown","is white","is brown and white","most","vp",0.76,FALSE,FALSE,FALSE,10
"322",14,"grapes","are purple","are green","are purple and green","all","vp",0.86,FALSE,FALSE,FALSE,10
"323",14,"cats","live as pets","live in the wild","live as pets and live in the wild","most","vp",0.26,FALSE,FALSE,FALSE,10
"324",14,"spiders that weave webs","are young","are old","are young and old","all","vp",0.78,FALSE,FALSE,FALSE,10
"325",14,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",0.82,FALSE,FALSE,FALSE,10
"326",14,"theaters","show movies","show plays","show movies and plays","generic","vp",0.72,FALSE,FALSE,FALSE,10
"327",14,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.75,FALSE,FALSE,FALSE,10
"328",14,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.46,FALSE,FALSE,FALSE,10
"329",14,"rice","is white","is brown","is white and brown","generic","vp",0.77,FALSE,FALSE,FALSE,10
"330",14,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","generic","vp",0.91,FALSE,FALSE,FALSE,10
"331",15,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","vp",0.65,FALSE,FALSE,FALSE,8
"332",15,"theaters","show movies","show plays","show movies and plays","all","vp",0.65,FALSE,FALSE,FALSE,8
"333",15,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.51,FALSE,FALSE,FALSE,8
"334",15,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.55,FALSE,FALSE,FALSE,8
"335",15,"raisins","are purple","are golden","are purple and golden","all","vp",0.41,FALSE,FALSE,FALSE,8
"336",15,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.2,FALSE,FALSE,FALSE,8
"337",15,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.35,FALSE,FALSE,FALSE,8
"338",15,"cats","live as pets","live in the wild","live as pets and live in the wild","most","vp",0.67,FALSE,FALSE,FALSE,8
"339",15,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",0.79,FALSE,FALSE,FALSE,8
"340",15,"tunnels","go through the sea","go through mountains","go through the sea and mountains","most","vp",0.8,FALSE,FALSE,FALSE,8
"341",15,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","all","vp",0.52,FALSE,FALSE,FALSE,8
"342",15,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.42,FALSE,FALSE,FALSE,8
"343",15,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",0.41,FALSE,FALSE,FALSE,8
"344",15,"artists","create paintings","create sculptures","create paintings and sculptures","generic","vp",0.79,FALSE,FALSE,FALSE,8
"345",15,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.55,FALSE,FALSE,FALSE,8
"346",15,"rice","is white","is brown","is white and brown","all","vp",0.23,FALSE,FALSE,FALSE,8
"347",15,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","vp",0.51,FALSE,FALSE,FALSE,8
"348",15,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","vp",0.23,FALSE,FALSE,FALSE,8
