"","workerid","kind","predicate1","predicate2","combined_predicate","quantifier","coordination","response","memory_fail","slider_fail","bad_expln","n_correct"
"224",7,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",TRUE,FALSE,FALSE,FALSE,10
"225",7,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"226",7,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,10
"227",7,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"228",7,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",TRUE,FALSE,FALSE,FALSE,10
"229",7,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,10
"230",7,"football players","play offense","play defense","play offense and defense","most","np",TRUE,FALSE,FALSE,FALSE,10
"231",7,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"232",7,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",TRUE,FALSE,FALSE,FALSE,10
"233",7,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"234",7,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",TRUE,FALSE,FALSE,FALSE,10
"235",7,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,10
"236",7,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",TRUE,FALSE,FALSE,FALSE,10
"237",7,"theaters","show movies","show plays","show movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"238",7,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,10
"239",7,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",TRUE,FALSE,FALSE,FALSE,10
"240",7,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"241",8,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,9
"242",8,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",TRUE,FALSE,FALSE,FALSE,9
"243",8,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,9
"244",8,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,9
"245",8,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,9
"246",8,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,9
"247",8,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,9
"248",8,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,9
"249",8,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",TRUE,FALSE,FALSE,FALSE,9
"250",8,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,9
"251",8,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,9
"252",8,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,9
"253",8,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,9
"254",8,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",TRUE,FALSE,FALSE,FALSE,9
"255",8,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,9
"256",8,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,9
"257",8,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",TRUE,FALSE,FALSE,FALSE,9
"258",8,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,9
"259",8,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,9
"260",8,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,9
"261",8,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,9
"262",8,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","most","np",TRUE,FALSE,FALSE,FALSE,9
"263",8,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",TRUE,FALSE,FALSE,FALSE,9
"264",8,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,9
"265",8,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",TRUE,FALSE,FALSE,FALSE,9
"266",8,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,9
"267",8,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",TRUE,FALSE,FALSE,FALSE,9
"268",8,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,9
"269",8,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","most","np",TRUE,FALSE,FALSE,FALSE,9
"270",8,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,9
"271",9,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"272",9,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"273",9,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"274",9,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",TRUE,FALSE,FALSE,FALSE,10
"275",9,"grapes","have purple skin","have green skin","have purple skin and green skin","most","vp",TRUE,FALSE,FALSE,FALSE,10
"276",9,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"277",9,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","vp",FALSE,FALSE,FALSE,FALSE,10
"278",9,"professional actors","star in movies","star in plays","star in movies and plays","most","vp",TRUE,FALSE,FALSE,FALSE,10
"279",9,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",TRUE,FALSE,FALSE,FALSE,10
"280",9,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"281",9,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",FALSE,FALSE,FALSE,FALSE,10
"282",9,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","vp",TRUE,FALSE,FALSE,FALSE,10
"283",9,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"284",9,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",FALSE,FALSE,FALSE,FALSE,10
"285",9,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"286",9,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"287",9,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",FALSE,FALSE,FALSE,FALSE,10
"288",9,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",FALSE,FALSE,FALSE,FALSE,10
"289",9,"bears","live in forests","live in tundras","live in forests and tundras","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"290",9,"theaters","show movies","show plays","show movies and plays","generic","vp",FALSE,FALSE,FALSE,FALSE,10
"291",9,"ships","carry passengers","carry cargo","carry passengers and cargo","most","vp",TRUE,FALSE,FALSE,FALSE,10
"292",9,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","vp",TRUE,FALSE,FALSE,FALSE,10
"293",9,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"294",9,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"295",9,"football players","play offense","play defense","play offense and defense","most","vp",TRUE,FALSE,FALSE,FALSE,10
"296",9,"noodles","are made from wheat","are made from rice","are made from wheat and rice","most","vp",TRUE,FALSE,FALSE,FALSE,10
"297",9,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"298",9,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","vp",TRUE,FALSE,FALSE,FALSE,10
"299",9,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"300",9,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","vp",TRUE,FALSE,FALSE,FALSE,10
"301",10,"theaters","show movies","show plays","show movies and plays","most","vp",FALSE,FALSE,FALSE,FALSE,10
"302",10,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",TRUE,FALSE,FALSE,FALSE,10
"303",10,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"304",10,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"305",10,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","vp",TRUE,FALSE,FALSE,FALSE,10
"306",10,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"307",10,"grapes","have purple skin","have green skin","have purple skin and green skin","most","vp",TRUE,FALSE,FALSE,FALSE,10
"308",10,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","most","vp",FALSE,FALSE,FALSE,FALSE,10
"309",10,"ships","carry passengers","carry cargo","carry passengers and cargo","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"310",10,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"311",10,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"312",10,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",TRUE,FALSE,FALSE,FALSE,10
"313",10,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"314",10,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",TRUE,FALSE,FALSE,FALSE,10
"315",10,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"316",10,"noodles","are made from wheat","are made from rice","are made from wheat and rice","most","vp",FALSE,FALSE,FALSE,FALSE,10
"317",10,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"318",10,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"319",10,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",TRUE,FALSE,FALSE,FALSE,10
"320",10,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",FALSE,FALSE,FALSE,FALSE,10
"321",10,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"322",10,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","vp",TRUE,FALSE,FALSE,FALSE,10
"323",10,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",FALSE,FALSE,FALSE,FALSE,10
"324",10,"bears","live in forests","live in tundras","live in forests and tundras","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"325",10,"football players","play offense","play defense","play offense and defense","most","vp",FALSE,FALSE,FALSE,FALSE,10
"326",10,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","vp",TRUE,FALSE,FALSE,FALSE,10
"327",10,"professional actors","star in movies","star in plays","star in movies and plays","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"328",10,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"329",10,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",FALSE,FALSE,FALSE,FALSE,10
"330",10,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"331",11,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",FALSE,FALSE,FALSE,FALSE,10
"332",11,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"333",11,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",FALSE,FALSE,FALSE,FALSE,10
"334",11,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",FALSE,FALSE,FALSE,FALSE,10
