"workerid","rt","trial_type","kind","predicate_2","chapter_num","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition"
1,4992,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",9,0,"""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
1,2072,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",9,1,"""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
1,3536,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",9,2,"""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
1,1353,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",9,3,"""and in the summer watch their fields carefully.""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
1,6791,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",9,4,"""""","""flood their fields to plant fujusi""","""query""","""same""",0,"""generic""",0.75,"""Agriculture""","""uninterrupted_irrelevant"""
1,2391,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,0,"""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
1,2496,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,1,"""borderland woodlands. They all fly towards the mountains in search ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
1,1720,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,2,"""of food, but they need to be careful of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
1,4592,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,3,"""""","""live in the borderland woodlands""","""query""","""same""",1,"""all""",1,"""Yomis""","""uninterrupted"""
1,4072,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",11,0,"""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
1,3927,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",11,1,"""or less. They have a single queen, who must find somewhere to hibernate over the winter before ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
1,1536,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",11,2,"""starting a new colony. Vimble queens hibernate in fallen logs  ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
1,1233,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",11,3,"""and in the abandoned burrows of other animals.""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
1,5152,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",11,4,"""""","""hibernate in fallen logs""","""query""","""same""",0.5,"""generic""",0.5,"""Vimbles""","""uninterrupted"""
1,2832,"""critical""","""kweps""","""chew on tunkel""",12,0,"""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
1,2751,"""critical""","""kweps""","""chew on tunkel""",12,1,"""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
1,4616,"""critical""","""kweps""","""chew on tunkel""",12,2,"""hunting at night they look for creatures sleeping alone, not in groups. Right before they go hunting, the kweps chew on xorfun""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
1,1016,"""critical""","""kweps""","""chew on tunkel""",12,3,"""and jump up and down in circles.""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
1,6105,"""critical""","""kweps""","""chew on tunkel""",12,4,"""""","""chew on xorfun""","""query""","""reverse""",0,"""generic""",0.9,"""Kweps""","""uninterrupted_irrelevant"""
1,3647,"""filler""","""aliens""","""admire Wint""",13,0,"""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
1,2048,"""filler""","""aliens""","""admire Wint""",13,1,"""would often go as far as the oceans. But all aliens remember Wint and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
1,2951,"""filler""","""aliens""","""admire Wint""",13,2,"""admire him because he was the one that found the lost city of Baff.""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
1,6960,"""filler""","""aliens""","""admire Wint""",13,3,"""""","""remember Wint""","""query""","""same""",0.93,"""all""",0.98,"""Wint of the Mountains""","""uninterrupted"""
1,4216,"""critical""","""Krens""","""are fishermen""",14,0,"""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
1,3896,"""critical""","""Krens""","""are fishermen""",14,1,"""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
1,4329,"""critical""","""Krens""","""are fishermen""",14,2,"""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the oceans. Krens are stup-herders""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
1,1223,"""critical""","""Krens""","""are fishermen""",14,3,"""and incorporate stups into their religion.""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
1,10729,"""critical""","""Krens""","""are fishermen""",14,4,"""""","""are stup-herders""","""query""","""reverse""",0.1,"""generic""",0.6,"""Finding food""","""uninterrupted_irrelevant"""
1,2951,"""critical""","""lorches""","""have short wings""",15,0,"""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
1,2353,"""critical""","""lorches""","""have short wings""",15,1,"""are quite different in what kinds of animals are available for them to eat. Lorches have long wings ""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
1,1096,"""critical""","""lorches""","""have short wings""",15,2,"""and short wings.""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
1,4183,"""critical""","""lorches""","""have short wings""",15,3,"""""","""have long wings""","""query""","""same""",0.5,"""generic""",0.5,"""Lorches""","""uninterrupted"""
1,3944,"""filler""","""supools""","""live for a very long time""",16,0,"""Supools are the biggest creatures on Dax. They all live in the oceans and ""","""live in the oceans""","""text""","""same""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
1,3412,"""filler""","""supools""","""live for a very long time""",16,1,"""all of them live for a very long time. In the mornings, they like to play in the open ocean, and in the ""","""live in the oceans""","""text""","""same""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
1,1479,"""filler""","""supools""","""live for a very long time""",16,2,"""evenings, they come closer to the shore.""","""live in the oceans""","""text""","""same""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
1,4272,"""filler""","""supools""","""live for a very long time""",16,3,"""""","""live in the oceans""","""query""","""reverse""",1,"""all""",1,"""Supools""","""uninterrupted"""
1,2712,"""critical""","""glippets""","""live on the continent of Este""",17,0,"""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
1,2767,"""critical""","""glippets""","""live on the continent of Este""",17,1,"""sixty years. They live on the southern continent of Caro""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
1,1184,"""critical""","""glippets""","""live on the continent of Este""",17,2,"""and enjoy the sunshine there.""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
1,7383,"""critical""","""glippets""","""live on the continent of Este""",17,3,"""""","""live on the continent of Caro""","""query""","""reverse""",0.01,"""generic""",0.98,"""Glippets""","""uninterrupted_irrelevant"""
2,3789,"""critical""","""isooms""","""produce fruit with smooth skin""",0,0,"""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""produce fruit with bumpy skin""","""text""",NA,-99,"""generic""",-99,"""Isooms""","""uninterrupted"""
2,2016,"""critical""","""isooms""","""produce fruit with smooth skin""",0,1,"""cultivate isooms for food. Isooms produce fruit with bumpy skin ""","""produce fruit with bumpy skin""","""text""",NA,-99,"""generic""",-99,"""Isooms""","""uninterrupted"""
2,1348,"""critical""","""isooms""","""produce fruit with smooth skin""",0,2,"""and fruit with smooth skin.""","""produce fruit with bumpy skin""","""text""",NA,-99,"""generic""",-99,"""Isooms""","""uninterrupted"""
2,5616,"""critical""","""isooms""","""produce fruit with smooth skin""",0,3,"""""","""produce fruit with bumpy skin""","""query""","""reverse""",0.69,"""generic""",0.29,"""Isooms""","""uninterrupted"""
2,3011,"""filler""","""aliens""","""admire Wint""",1,0,"""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
2,1629,"""filler""","""aliens""","""admire Wint""",1,1,"""would often go as far as the oceans. But all aliens remember Wint and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
2,1824,"""filler""","""aliens""","""admire Wint""",1,2,"""admire him because he was the one that found the lost city of Baff.""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
2,8387,"""filler""","""aliens""","""admire Wint""",1,3,"""""","""remember Wint""","""query""","""reverse""",0.35,"""all""",0.42,"""Wint of the Mountains""","""uninterrupted"""
2,1781,"""critical""","""glippets""","""live on the continent of Este""",2,0,"""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted"""
